2024-10-14 16:36:45,513 - INFO - Starting Price Differential Analysis
2024-10-14 16:36:45,520 - INFO - Loaded 17816 records from the JSON file
2024-10-14 16:36:45,800 - DEBUG - Prepared data for ('raymah', 'fuel (diesel)'): 47 records
2024-10-14 16:36:45,801 - DEBUG - Prepared data for ('raymah', 'fuel (gas)'): 47 records
2024-10-14 16:36:45,801 - DEBUG - Prepared data for ('raymah', 'fuel (petrol-gasoline)'): 47 records
2024-10-14 16:36:45,802 - DEBUG - Prepared data for ('raymah', 'lentils'): 47 records
2024-10-14 16:36:45,803 - DEBUG - Prepared data for ('raymah', 'milling cost (wheat)'): 47 records
2024-10-14 16:36:45,803 - DEBUG - Prepared data for ('raymah', 'oil (vegetable)'): 47 records
2024-10-14 16:36:45,804 - DEBUG - Prepared data for ('raymah', 'onions'): 47 records
2024-10-14 16:36:45,805 - DEBUG - Prepared data for ('raymah', 'potatoes'): 47 records
2024-10-14 16:36:45,806 - DEBUG - Prepared data for ('raymah', 'rice (imported)'): 47 records
2024-10-14 16:36:45,807 - DEBUG - Prepared data for ('raymah', 'salt'): 47 records
2024-10-14 16:36:45,808 - DEBUG - Prepared data for ('raymah', 'sugar'): 47 records
2024-10-14 16:36:45,809 - DEBUG - Prepared data for ('raymah', 'tomatoes'): 47 records
2024-10-14 16:36:45,809 - DEBUG - Prepared data for ('raymah', 'wheat'): 47 records
2024-10-14 16:36:45,810 - DEBUG - Prepared data for ('raymah', 'wheat flour'): 47 records
2024-10-14 16:36:45,812 - DEBUG - Prepared data for ("sana'a", 'beans (kidney red)'): 46 records
2024-10-14 16:36:45,813 - DEBUG - Prepared data for ("sana'a", 'beans (white)'): 47 records
2024-10-14 16:36:45,814 - DEBUG - Prepared data for ("sana'a", 'eggs'): 47 records
2024-10-14 16:36:45,815 - DEBUG - Prepared data for ("sana'a", 'exchange rate (unofficial)'): 47 records
2024-10-14 16:36:45,815 - DEBUG - Prepared data for ("sana'a", 'fuel (diesel)'): 47 records
2024-10-14 16:36:45,816 - DEBUG - Prepared data for ("sana'a", 'fuel (gas)'): 47 records
2024-10-14 16:36:45,817 - DEBUG - Prepared data for ("sana'a", 'fuel (petrol-gasoline)'): 47 records
2024-10-14 16:36:45,818 - DEBUG - Prepared data for ("sana'a", 'lentils'): 47 records
2024-10-14 16:36:45,819 - DEBUG - Prepared data for ("sana'a", 'milling cost (wheat)'): 47 records
2024-10-14 16:36:45,819 - DEBUG - Prepared data for ("sana'a", 'oil (vegetable)'): 47 records
2024-10-14 16:36:45,820 - DEBUG - Prepared data for ("sana'a", 'onions'): 47 records
2024-10-14 16:36:45,821 - DEBUG - Prepared data for ("sana'a", 'potatoes'): 47 records
2024-10-14 16:36:45,822 - DEBUG - Prepared data for ("sana'a", 'rice (imported)'): 47 records
2024-10-14 16:36:45,823 - DEBUG - Prepared data for ("sana'a", 'salt'): 47 records
2024-10-14 16:36:45,824 - DEBUG - Prepared data for ("sana'a", 'sugar'): 47 records
2024-10-14 16:36:45,825 - DEBUG - Prepared data for ("sana'a", 'tomatoes'): 47 records
2024-10-14 16:36:45,825 - DEBUG - Prepared data for ("sana'a", 'wheat'): 47 records
2024-10-14 16:36:45,826 - DEBUG - Prepared data for ("sana'a", 'wheat flour'): 47 records
2024-10-14 16:36:45,828 - DEBUG - Prepared data for ('shabwah', 'beans (kidney red)'): 44 records
2024-10-14 16:36:45,829 - DEBUG - Prepared data for ('shabwah', 'beans (white)'): 47 records
2024-10-14 16:36:45,829 - DEBUG - Prepared data for ('shabwah', 'eggs'): 47 records
2024-10-14 16:36:45,831 - DEBUG - Prepared data for ('shabwah', 'exchange rate (unofficial)'): 47 records
2024-10-14 16:36:45,831 - DEBUG - Prepared data for ('shabwah', 'fuel (diesel)'): 47 records
2024-10-14 16:36:45,832 - DEBUG - Prepared data for ('shabwah', 'fuel (gas)'): 47 records
2024-10-14 16:36:45,833 - DEBUG - Prepared data for ('shabwah', 'fuel (petrol-gasoline)'): 47 records
2024-10-14 16:36:45,834 - DEBUG - Prepared data for ('shabwah', 'lentils'): 47 records
2024-10-14 16:36:45,834 - DEBUG - Prepared data for ('shabwah', 'milling cost (wheat)'): 47 records
2024-10-14 16:36:45,835 - DEBUG - Prepared data for ('shabwah', 'oil (vegetable)'): 47 records
2024-10-14 16:36:45,836 - DEBUG - Prepared data for ('shabwah', 'onions'): 47 records
2024-10-14 16:36:45,837 - DEBUG - Prepared data for ('shabwah', 'potatoes'): 47 records
2024-10-14 16:36:45,837 - DEBUG - Prepared data for ('shabwah', 'rice (imported)'): 47 records
2024-10-14 16:36:45,838 - DEBUG - Prepared data for ('shabwah', 'salt'): 47 records
2024-10-14 16:36:45,839 - DEBUG - Prepared data for ('shabwah', 'sugar'): 47 records
2024-10-14 16:36:45,840 - DEBUG - Prepared data for ('shabwah', 'tomatoes'): 47 records
2024-10-14 16:36:45,841 - DEBUG - Prepared data for ('shabwah', 'wheat'): 47 records
2024-10-14 16:36:45,842 - DEBUG - Prepared data for ('shabwah', 'wheat flour'): 47 records
2024-10-14 16:36:45,843 - DEBUG - Prepared data for ('socotra', 'exchange rate (unofficial)'): 44 records
2024-10-14 16:36:45,844 - DEBUG - Prepared data for ('socotra', 'fuel (diesel)'): 47 records
2024-10-14 16:36:45,845 - DEBUG - Prepared data for ('socotra', 'fuel (gas)'): 47 records
2024-10-14 16:36:45,845 - DEBUG - Prepared data for ('socotra', 'fuel (petrol-gasoline)'): 47 records
2024-10-14 16:36:45,846 - DEBUG - Prepared data for ('socotra', 'oil (vegetable)'): 47 records
2024-10-14 16:36:45,848 - DEBUG - Prepared data for ('socotra', 'onions'): 47 records
2024-10-14 16:36:45,849 - DEBUG - Prepared data for ('socotra', 'potatoes'): 47 records
2024-10-14 16:36:45,850 - DEBUG - Prepared data for ('socotra', 'rice (imported)'): 47 records
2024-10-14 16:36:45,850 - DEBUG - Prepared data for ('socotra', 'salt'): 47 records
2024-10-14 16:36:45,851 - DEBUG - Prepared data for ('socotra', 'sugar'): 47 records
2024-10-14 16:36:45,852 - DEBUG - Prepared data for ('socotra', 'tomatoes'): 47 records
2024-10-14 16:36:45,852 - DEBUG - Prepared data for ('socotra', 'wheat'): 45 records
2024-10-14 16:36:45,853 - DEBUG - Prepared data for ('socotra', 'wheat flour'): 47 records
2024-10-14 16:36:45,855 - DEBUG - Prepared data for ('taizz', 'beans (kidney red)'): 44 records
2024-10-14 16:36:45,856 - DEBUG - Prepared data for ('taizz', 'beans (white)'): 47 records
2024-10-14 16:36:45,857 - DEBUG - Prepared data for ('taizz', 'eggs'): 47 records
2024-10-14 16:36:45,858 - DEBUG - Prepared data for ('taizz', 'exchange rate (unofficial)'): 47 records
2024-10-14 16:36:45,859 - DEBUG - Prepared data for ('taizz', 'fuel (diesel)'): 47 records
2024-10-14 16:36:45,859 - DEBUG - Prepared data for ('taizz', 'fuel (gas)'): 47 records
2024-10-14 16:36:45,860 - DEBUG - Prepared data for ('taizz', 'fuel (petrol-gasoline)'): 47 records
2024-10-14 16:36:45,861 - DEBUG - Prepared data for ('taizz', 'lentils'): 47 records
2024-10-14 16:36:45,861 - DEBUG - Prepared data for ('taizz', 'milling cost (wheat)'): 47 records
2024-10-14 16:36:45,862 - DEBUG - Prepared data for ('taizz', 'oil (vegetable)'): 47 records
2024-10-14 16:36:45,864 - DEBUG - Prepared data for ('taizz', 'onions'): 47 records
2024-10-14 16:36:45,865 - DEBUG - Prepared data for ('taizz', 'potatoes'): 47 records
2024-10-14 16:36:45,865 - DEBUG - Prepared data for ('taizz', 'rice (imported)'): 47 records
2024-10-14 16:36:45,866 - DEBUG - Prepared data for ('taizz', 'salt'): 47 records
2024-10-14 16:36:45,867 - DEBUG - Prepared data for ('taizz', 'sugar'): 47 records
2024-10-14 16:36:45,868 - DEBUG - Prepared data for ('taizz', 'tomatoes'): 47 records
2024-10-14 16:36:45,868 - DEBUG - Prepared data for ('taizz', 'wheat'): 47 records
2024-10-14 16:36:45,869 - DEBUG - Prepared data for ('taizz', 'wheat flour'): 47 records
2024-10-14 16:36:45,869 - INFO - Prepared market data for 354 (market, commodity) pairs
2024-10-14 16:36:45,875 - DEBUG - First 5 analysis_args entries: [('aden', {'date': array(['2020-10-01T00:00:00.000', '2020-11-01T00:00:00.000',
       '2020-12-01T00:00:00.000', '2021-01-01T00:00:00.000',
       '2021-02-01T00:00:00.000', '2021-03-01T00:00:00.000',
       '2021-04-01T00:00:00.000', '2021-05-01T00:00:00.000',
       '2021-06-01T00:00:00.000', '2021-07-01T00:00:00.000',
       '2021-08-01T00:00:00.000', '2021-09-01T00:00:00.000',
       '2021-10-01T00:00:00.000', '2021-11-01T00:00:00.000',
       '2021-12-01T00:00:00.000', '2022-01-01T00:00:00.000',
       '2022-02-01T00:00:00.000', '2022-03-01T00:00:00.000',
       '2022-04-01T00:00:00.000', '2022-05-01T00:00:00.000',
       '2022-06-01T00:00:00.000', '2022-07-01T00:00:00.000',
       '2022-08-01T00:00:00.000', '2022-09-01T00:00:00.000',
       '2022-10-01T00:00:00.000', '2022-11-01T00:00:00.000',
       '2022-12-01T00:00:00.000', '2023-01-01T00:00:00.000',
       '2023-02-01T00:00:00.000', '2023-03-01T00:00:00.000',
       '2023-04-01T00:00:00.000', '2023-05-01T00:00:00.000',
       '2023-06-01T00:00:00.000', '2023-07-01T00:00:00.000',
       '2023-08-01T00:00:00.000', '2023-09-01T00:00:00.000',
       '2023-10-01T00:00:00.000', '2023-11-01T00:00:00.000',
       '2023-12-01T00:00:00.000', '2024-01-01T00:00:00.000',
       '2024-02-01T00:00:00.000', '2024-03-01T00:00:00.000',
       '2024-04-01T00:00:00.000', '2024-05-01T00:00:00.000'],
      dtype='datetime64[ms]'), 'usdprice': array([ 4.8674,  1.4552,  6.0724,  6.4888,  6.4738,  6.473 ,  7.283 ,
        1.9889,  7.3177,  7.3864,  1.828 ,  8.497 ,  9.6115, 13.12  ,
       12.7025,  2.947 , 12.201 , 12.2   , 11.1   ,  2.5776, 10.2012,
       10.0012,  9.9208,  9.9512,  2.3705, 10.9022, 10.5105,  2.232 ,
       10.5008, 10.553 ,  2.0567, 10.4821, 10.7021,  1.9411, 11.0044,
       11.1652,  1.9285, 11.2009, 11.2013, 11.2013, 11.2689, 12.601 ,
       12.9677, 12.9344]), 'conflict_intensity': array([6.04025471, 6.29156914, 7.43955931, 5.57972983, 5.99146455,
       5.48063892, 5.55295958, 3.98898405, 5.8230459 , 3.17805383,
       4.82028157, 7.00669523, 6.84906628, 5.6094718 , 4.70048037,
       4.89034913, 4.73619845, 5.66296048, 2.63905733, 5.27811466,
       5.59842196, 5.78074352, 4.4308168 , 2.63905733, 2.07944154,
       4.49980967, 3.68887945, 3.63758616, 6.4707995 , 5.19295685,
       3.55534806, 2.7080502 , 5.16478597, 3.61091791, 5.10594547,
       5.88610403, 3.49650756, 4.65396035, 4.55387689, 3.91202301,
       3.66356165, 2.89037176, 3.17805383, 4.81218436]), 'longitude': np.float64(45.0186548), 'latitude': np.float64(12.7854969)}, 'abyan', {'date': array(['2020-10-01T00:00:00.000', '2020-11-01T00:00:00.000',
       '2020-12-01T00:00:00.000', '2021-01-01T00:00:00.000',
       '2021-02-01T00:00:00.000', '2021-03-01T00:00:00.000',
       '2021-04-01T00:00:00.000', '2021-05-01T00:00:00.000',
       '2021-06-01T00:00:00.000', '2021-07-01T00:00:00.000',
       '2021-08-01T00:00:00.000', '2021-09-01T00:00:00.000',
       '2021-10-01T00:00:00.000', '2021-11-01T00:00:00.000',
       '2021-12-01T00:00:00.000', '2022-01-01T00:00:00.000',
       '2022-02-01T00:00:00.000', '2022-03-01T00:00:00.000',
       '2022-04-01T00:00:00.000', '2022-05-01T00:00:00.000',
       '2022-06-01T00:00:00.000', '2022-07-01T00:00:00.000',
       '2022-08-01T00:00:00.000', '2022-09-01T00:00:00.000',
       '2022-10-01T00:00:00.000', '2022-11-01T00:00:00.000',
       '2022-12-01T00:00:00.000', '2023-01-01T00:00:00.000',
       '2023-02-01T00:00:00.000', '2023-03-01T00:00:00.000',
       '2023-04-01T00:00:00.000', '2023-05-01T00:00:00.000',
       '2023-06-01T00:00:00.000', '2023-07-01T00:00:00.000',
       '2023-08-01T00:00:00.000', '2023-09-01T00:00:00.000',
       '2023-10-01T00:00:00.000', '2023-11-01T00:00:00.000',
       '2023-12-01T00:00:00.000', '2024-01-01T00:00:00.000',
       '2024-02-01T00:00:00.000', '2024-03-01T00:00:00.000',
       '2024-04-01T00:00:00.000', '2024-05-01T00:00:00.000'],
      dtype='datetime64[ms]'), 'usdprice': array([ 5.0296,  1.5279,  5.5664,  5.3735,  6.0692,  6.3719,  6.9796,
        1.9889,  7.3177,  7.8734,  1.9762,  8.016 ,  9.7117, 10.88  ,
       11.9157,  2.8543, 12.2676, 13.8   , 11.7   ,  2.9401, 12.0014,
       11.7014, 11.1742, 11.1347,  2.3351, 10.5341, 10.4771,  2.2458,
       10.6008, 10.0028,  2.0669, 10.5888, 11.0689,  2.0125, 11.2712,
       11.8494,  1.9059, 11.1342, 11.4334, 11.0013, 11.1329, 11.7329,
       11.4676, 11.7343]), 'conflict_intensity': array([7.16626597, 9.22226894, 8.26152645, 4.47733681, 5.48063892,
       6.18208491, 6.94215671, 5.02388052, 4.47733681, 6.03548143,
       4.65396035, 5.768321  , 2.48490665, 4.09434456, 4.78749174,
       5.7170277 , 5.41164605, 6.46925032, 3.29583687, 3.49650756,
       6.05208917, 2.89037176, 4.90527478, 8.01499689, 7.15461536,
       7.40853057, 6.73340189, 6.5539334 , 6.25382881, 6.62804138,
       6.03068526, 6.45833828, 5.41164605, 8.00235955, 7.63433724,
       7.52563998, 5.88610403, 4.02535169, 1.94591015, 5.07517382,
       4.83628191, 5.53338949, 6.32435896, 3.80666249]), 'longitude': np.float64(45.37763595581055), 'latitude': np.float64(13.129193305969238)}, 'beans (kidney red)'), ('aden', {'date': array(['2020-07-01T00:00:00.000', '2020-08-01T00:00:00.000',
       '2020-09-01T00:00:00.000', '2020-10-01T00:00:00.000',
       '2020-11-01T00:00:00.000', '2020-12-01T00:00:00.000',
       '2021-01-01T00:00:00.000', '2021-02-01T00:00:00.000',
       '2021-03-01T00:00:00.000', '2021-04-01T00:00:00.000',
       '2021-05-01T00:00:00.000', '2021-06-01T00:00:00.000',
       '2021-07-01T00:00:00.000', '2021-08-01T00:00:00.000',
       '2021-09-01T00:00:00.000', '2021-10-01T00:00:00.000',
       '2021-11-01T00:00:00.000', '2021-12-01T00:00:00.000',
       '2022-01-01T00:00:00.000', '2022-02-01T00:00:00.000',
       '2022-03-01T00:00:00.000', '2022-04-01T00:00:00.000',
       '2022-05-01T00:00:00.000', '2022-06-01T00:00:00.000',
       '2022-07-01T00:00:00.000', '2022-08-01T00:00:00.000',
       '2022-09-01T00:00:00.000', '2022-10-01T00:00:00.000',
       '2022-11-01T00:00:00.000', '2022-12-01T00:00:00.000',
       '2023-01-01T00:00:00.000', '2023-02-01T00:00:00.000',
       '2023-03-01T00:00:00.000', '2023-04-01T00:00:00.000',
       '2023-05-01T00:00:00.000', '2023-06-01T00:00:00.000',
       '2023-07-01T00:00:00.000', '2023-08-01T00:00:00.000',
       '2023-09-01T00:00:00.000', '2023-10-01T00:00:00.000',
       '2023-11-01T00:00:00.000', '2023-12-01T00:00:00.000',
       '2024-01-01T00:00:00.000', '2024-02-01T00:00:00.000',
       '2024-03-01T00:00:00.000', '2024-04-01T00:00:00.000',
       '2024-05-01T00:00:00.000'], dtype='datetime64[ms]'), 'usdprice': array([2.6178, 0.8325, 2.6073, 2.6365, 0.7567, 2.6314, 2.6361, 2.8323,
       2.8319, 3.4392, 0.9281, 4.0654, 4.2208, 1.1116, 4.8096, 5.1061,
       9.12  , 8.5017, 1.4735, 7.3006, 7.2   , 5.7   , 1.4499, 6.4674,
       5.4006, 5.2004, 5.1006, 1.3975, 6.1012, 6.1562, 1.3735, 6.4005,
       6.4518, 1.2369, 6.3213, 6.3013, 1.1775, 6.3525, 6.8093, 1.2562,
       7.6006, 7.6529, 7.4009, 7.9326, 8.6007, 8.734 , 9.1674]), 'conflict_intensity': array([5.80814249, 6.80239476, 5.55682806, 6.04025471, 6.29156914,
       7.43955931, 5.57972983, 5.99146455, 5.48063892, 5.55295958,
       3.98898405, 5.8230459 , 3.17805383, 4.82028157, 7.00669523,
       6.84906628, 5.6094718 , 4.70048037, 4.89034913, 4.73619845,
       5.66296048, 2.63905733, 5.27811466, 5.59842196, 5.78074352,
       4.4308168 , 2.63905733, 2.07944154, 4.49980967, 3.68887945,
       3.63758616, 6.4707995 , 5.19295685, 3.55534806, 2.7080502 ,
       5.16478597, 3.61091791, 5.10594547, 5.88610403, 3.49650756,
       4.65396035, 4.55387689, 3.91202301, 3.66356165, 2.89037176,
       3.17805383, 4.81218436]), 'longitude': np.float64(45.0186548), 'latitude': np.float64(12.7854969)}, 'abyan', {'date': array(['2020-07-01T00:00:00.000', '2020-08-01T00:00:00.000',
       '2020-09-01T00:00:00.000', '2020-10-01T00:00:00.000',
       '2020-11-01T00:00:00.000', '2020-12-01T00:00:00.000',
       '2021-01-01T00:00:00.000', '2021-02-01T00:00:00.000',
       '2021-03-01T00:00:00.000', '2021-04-01T00:00:00.000',
       '2021-05-01T00:00:00.000', '2021-06-01T00:00:00.000',
       '2021-07-01T00:00:00.000', '2021-08-01T00:00:00.000',
       '2021-09-01T00:00:00.000', '2021-10-01T00:00:00.000',
       '2021-11-01T00:00:00.000', '2021-12-01T00:00:00.000',
       '2022-01-01T00:00:00.000', '2022-02-01T00:00:00.000',
       '2022-03-01T00:00:00.000', '2022-04-01T00:00:00.000',
       '2022-05-01T00:00:00.000', '2022-06-01T00:00:00.000',
       '2022-07-01T00:00:00.000', '2022-08-01T00:00:00.000',
       '2022-09-01T00:00:00.000', '2022-10-01T00:00:00.000',
       '2022-11-01T00:00:00.000', '2022-12-01T00:00:00.000',
       '2023-01-01T00:00:00.000', '2023-02-01T00:00:00.000',
       '2023-03-01T00:00:00.000', '2023-04-01T00:00:00.000',
       '2023-05-01T00:00:00.000', '2023-06-01T00:00:00.000',
       '2023-07-01T00:00:00.000', '2023-08-01T00:00:00.000',
       '2023-09-01T00:00:00.000', '2023-10-01T00:00:00.000',
       '2023-11-01T00:00:00.000', '2023-12-01T00:00:00.000',
       '2024-01-01T00:00:00.000', '2024-02-01T00:00:00.000',
       '2024-03-01T00:00:00.000', '2024-04-01T00:00:00.000',
       '2024-05-01T00:00:00.000'], dtype='datetime64[ms]'), 'usdprice': array([2.0137, 0.7685, 2.0056, 2.0281, 0.5821, 2.0241, 2.0277, 2.0231,
       3.4388, 3.8438, 1.1049, 4.0654, 4.6266, 1.1857, 4.1683, 5.7068,
       6.88  , 7.4948, 1.4735, 6.2672, 8.    , 6.5   , 1.8258, 8.001 ,
       7.7343, 7.6273, 7.2342, 1.4034, 6.1692, 6.006 , 1.2648, 6.4672,
       6.1351, 1.2698, 6.6947, 7.0347, 1.2988, 7.1028, 7.1764, 1.2178,
       7.2006, 7.2009, 7.0688, 7.1326, 7.2006, 7.1339, 8.334 ]), 'conflict_intensity': array([7.29641327, 8.05070338, 7.0800265 , 7.16626597, 9.22226894,
       8.26152645, 4.47733681, 5.48063892, 6.18208491, 6.94215671,
       5.02388052, 4.47733681, 6.03548143, 4.65396035, 5.768321  ,
       2.48490665, 4.09434456, 4.78749174, 5.7170277 , 5.41164605,
       6.46925032, 3.29583687, 3.49650756, 6.05208917, 2.89037176,
       4.90527478, 8.01499689, 7.15461536, 7.40853057, 6.73340189,
       6.5539334 , 6.25382881, 6.62804138, 6.03068526, 6.45833828,
       5.41164605, 8.00235955, 7.63433724, 7.52563998, 5.88610403,
       4.02535169, 1.94591015, 5.07517382, 4.83628191, 5.53338949,
       6.32435896, 3.80666249]), 'longitude': np.float64(45.37763595581055), 'latitude': np.float64(13.129193305969238)}, 'beans (white)'), ('aden', {'date': array(['2020-07-01T00:00:00.000', '2020-08-01T00:00:00.000',
       '2020-09-01T00:00:00.000', '2020-10-01T00:00:00.000',
       '2020-11-01T00:00:00.000', '2020-12-01T00:00:00.000',
       '2021-01-01T00:00:00.000', '2021-02-01T00:00:00.000',
       '2021-03-01T00:00:00.000', '2021-04-01T00:00:00.000',
       '2021-05-01T00:00:00.000', '2021-06-01T00:00:00.000',
       '2021-07-01T00:00:00.000', '2021-08-01T00:00:00.000',
       '2021-09-01T00:00:00.000', '2021-10-01T00:00:00.000',
       '2021-11-01T00:00:00.000', '2021-12-01T00:00:00.000',
       '2022-01-01T00:00:00.000', '2022-02-01T00:00:00.000',
       '2022-03-01T00:00:00.000', '2022-04-01T00:00:00.000',
       '2022-05-01T00:00:00.000', '2022-06-01T00:00:00.000',
       '2022-07-01T00:00:00.000', '2022-08-01T00:00:00.000',
       '2022-09-01T00:00:00.000', '2022-10-01T00:00:00.000',
       '2022-11-01T00:00:00.000', '2022-12-01T00:00:00.000',
       '2023-01-01T00:00:00.000', '2023-02-01T00:00:00.000',
       '2023-03-01T00:00:00.000', '2023-04-01T00:00:00.000',
       '2023-05-01T00:00:00.000', '2023-06-01T00:00:00.000',
       '2023-07-01T00:00:00.000', '2023-08-01T00:00:00.000',
       '2023-09-01T00:00:00.000', '2023-10-01T00:00:00.000',
       '2023-11-01T00:00:00.000', '2023-12-01T00:00:00.000',
       '2024-01-01T00:00:00.000', '2024-02-01T00:00:00.000',
       '2024-03-01T00:00:00.000', '2024-04-01T00:00:00.000',
       '2024-05-01T00:00:00.000'], dtype='datetime64[ms]'), 'usdprice': array([0.2819, 0.0897, 0.2808, 0.2839, 0.0873, 0.3441, 0.3447, 0.4046,
